categoria,data_fine,data_inizio,indirizzo,luogo,titolo,url,macro_categoria,geocoded_address,lat,long
,01-03-24,2024-03-01,"Via Pontaccio, 21, Milano, MI",PALAZZO KITON,Cucinoperamore,https://www.milanotoday.it/eventi/finalmente-a-milano-fiorella-breglia-cucinoperamore-fiorella-breglia.html,Non classificato,"21, Via Pontaccio, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4722571,9.1847434
,01-04-24,2024-03-01,"Via Alfredo Campanini, 12, Milano, MI",TORRE GALFA,Attraverso,https://www.milanotoday.it/eventi/attraverso-marco-tamburro.html,Non classificato,"Via Alfredo Campanini, GARIBALDI REPUBBLICA, Municipio 9, Milano, Lombardia, 20124, Italia",45.4861448,9.1980334
Mostra,05-03-24,2024-03-01,"Via Senato 10, Milano, MI",Archivio di Stato di Milano,"Milano Museocity 2024: le iniziative dell’Archivio di Stato di Milano, in collaborazione con la Soprintendenza archivistica e bibliografica della Lombardia",,Arte e cultura,"Archivio di Stato di Milano, 10, Via Senato, Guastalla, Municipio 1, Milano, Lombardia, 20121, Italia",45.4703017,9.1988675
Mostra,31-12-24,2024-03-01,"Via De Amicis 17, Milano, MI","Antiquarium ""Alda Levi""","EXTRA MOENIA  EGITTO, ETRURIA, MAGNA GRECIA  Reperti archeologici  da raccolte private milanesi",,Arte e cultura,"Antiquarium Alda Levi, 17, Via Edmondo De Amicis, Ticinese, Municipio 1, Milano, Lombardia, 20123, Italia",45.4577507,9.1796498
Spettacoli,02-03-24,2024-03-02,"piazza Piero Carnelli,20138, Milano, MI,Italia",Delfino,Recital,https://www.teatro.it/spettacoli/milano/delfino/2023-2024/enzo-iacchetti-recital,Teatro e spettacolo,"Piazza Don Piero Carnelli, Mecenate, Municipio 4, Milano, Lombardia, 20059, Italia",45.4584915,9.2436908
,02-03-24,2024-03-02,"Via Marco D'Oggiono, Milano, MI",Teatro LabArca,La donna pesce,https://www.milanotoday.it/eventi/la-donna-pesce-sofia-quintavalli.html,Non classificato,"Via Marco d'Oggiono, Ticinese, Municipio 1, Milano, Lombardia, 20123, Italia",45.4569667,9.1758861
,24-03-24,2024-03-02,"Viale Molise, 69, Milano, MI",ArTé Galleria,Voci di donna di Roberto Todaro,https://www.milanotoday.it/eventi/voci-di-donna-di-roberto-todaro-roberto-todaro.html,Non classificato,"69, Viale Molise, Ortomercato, Municipio 4, Milano, Lombardia, 20130, Italia",45.4567161,9.2243043
,13-03-24,2024-03-02,"Via Giuseppe Dall'Occo, 1, Milano, MI",Galleria Click Art,Confronti. Da spettatore ad artista,https://www.milanotoday.it/eventi/confronti-da-spettatore-ad-artista.html,Non classificato,"Via Giuseppe Dall'Occo, Cormano, Zona Omogenea Milano Nord, Milano, Lombardia, 20032, Italia",45.5444599,9.1691639
,02-03-24,2024-03-02,"Piazza Piero Carnelli, Milano, MI",Teatro Delfino,Enzo Iacchetti in recital,https://www.milanotoday.it/eventi/enzo-iacchetti-in-recital-enzo-iacchetti.html,Non classificato,"Piazza Don Piero Carnelli, Mecenate, Municipio 4, Milano, Lombardia, 20059, Italia",45.4584915,9.2436908
Spettacoli,02-03-24,2024-03-02,"Via Andrea Maria Ampère 1,20131, Milano, MI,Italia",MTM - Leonardo,"Che ci faccio qui, in scena",https://www.teatro.it/spettacoli/milano/leonardo/2023-2024/domenico-iannacone-che-ci-faccio-qui-in-scena,Teatro e spettacolo,"Teatro Leonardo da Vinci, 1, Via Andrea Maria Ampère, Città Studi, Municipio 3, Milano, Lombardia, 20131, Italia",45.4795266,9.2263901
Disco&Feste,02-03-24,2024-03-02,"Via Bergognone da Fossano, 34, Milano, MI",Base Milano,La serata di Le Cannibale con la dj Avalon Emerson,https://www.milanotoday.it/eventi/festa-le-cannibale-base-milano.html,Musica e vita notturna,"Wikimedia Italia, 34, Via Bergognone Da Fossano, Tortona, Municipio 6, Milano, Lombardia, 20144, Italia",45.4518657,9.1625146
,02-03-24,2024-03-02,"Piazza Castello, Milano, MI",Castello Sforzesco,I carli di Lombardia nella biblioteca di Testori,https://www.milanotoday.it/eventi/visita-guidata-alla-mostra-i-carli-di-lombardia-nella-biblioteca-di-testori-da-carlo-borromeo-a-carlo-emilio-gadda.html,Non classificato,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129
,02-03-24,2024-03-02,"Via Giovanni Battista Piranesi, 10, Milano, MI",Frigoriferi Milanesi (ex Palazzo del Ghiaccio),Imprese. Storie di hockey e di amicizia,https://www.milanotoday.it/eventi/presentazione-del-libro-imprese-storie-di-hockey-e-di-amicizia-leonardo-gobbi.html,Non classificato,"10, Via Giovanni Battista Piranesi, Corsica, Municipio 4, Milano, Lombardia, 20135, Italia",45.4605777,9.2259716
Spettacoli,02-03-24,2024-03-02,"Via Alessandro Manzoni 42,20121, Milano, MI,Italia",Manzoni,In viaggio per Coco,https://www.teatro.it/spettacoli/milano/manzoni/2023-2024/in-viaggio-per-coco,Teatro e spettacolo,"Teatro Manzoni, 42, Via Alessandro Manzoni, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710286,9.1944762
,02-03-24,2024-03-02,"Piazza Sempione, Milano, MI",Parco Sempione,Le piante stanno zitte?: talk dedicato ai nuovi linguaggi per la biodiversità,https://www.milanotoday.it/eventi/cs_le-piante-stanno-zitte-talk-dedicato-ai-nuovi-linguaggi-per-la-biodiversita-milano-parco-sempione-sabato-2-marzo-2024-ore-11-00.html,Non classificato,"Piazza Sempione, Parco Sempione, Municipio 1, Milano, Lombardia, Italia",45.4755976,9.1725451
Spettacoli,02-03-24,2024-03-02,"Via G. di Vittorio 6,20090, Assago, MI,Italia",Unipol Forum,Who We Used To Be Tour,https://www.teatro.it/spettacoli/assago/mediolanum-forum/2023-2024/james-blunt-who-we-used-to-be-tour,Teatro e spettacolo,"20090, Italy",45.407,9.1083
,02-03-24,2024-03-02,"Via Arcivescovo Calabiana, 6, Milano, MI",Talent Garden,Volunteer days di Rise against hunger Italia,https://www.milanotoday.it/eventi/volunteer-days-di-rise-against-hunger-italia-partono-da-milano-gli-eventi-di-confezionamento-pasti-per-i-bambini-delle-scuole-in-africa-rise-against-hunger-italia.html,Non classificato,"Chainblock ATM, 6, Via Arcivescovo Calabiana, Scalo Romana, Municipio 5, Milano, Lombardia, 20139, Italia",45.443859,9.208082
Spettacoli,03-03-24,2024-03-03,"via Pier Lombardo,14,20135, Milano, MI,Italia",Franco Parenti - Sala Grande,Il Figlio,https://www.teatro.it/spettacoli/milano/franco-parenti-sala-grande/2023-2024/il-figlio,Teatro e spettacolo,"Via Pier Lombardo, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542958,9.2063109
,03-03-24,2024-03-03,"Via Marsala, 10, Milano, MI",Casa delle Associazioni del Municipio 1,"Antonella Tamiano presenta a Milano ""Rose rosse e versi d'amore""",https://www.milanotoday.it/eventi/antonella-tamiano-presenta-a-milano-rose-rosse-e-versi-d-amore-anronella-tamiano.html,Non classificato,"10, Via Marsala, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.479211,9.1865718
Spettacoli,03-03-24,2024-03-03,"Corso di Porta Romana 63,20122, Milano, MI,Italia",Carcano,Le verdi colline dell'Africa,https://www.teatro.it/spettacoli/milano/carcano/2023-2024/sabina-guzzanti-le-verdi-colline-dellafrica,Teatro e spettacolo,"Teatro Carcano, 63, Corso di Porta Romana, Crocetta, Municipio 1, Milano, Lombardia, 20121, Italia",45.4566842,9.1955297
Spettacoli,03-03-24,2024-03-03,"Via G. di Vittorio 6,20090, Assago, MI,Italia",Repower,Grease,https://www.teatro.it/spettacoli/assago/repower/2023-2024/grease,Teatro e spettacolo,"20090, Italy",45.407,9.1083
Spettacoli,03-03-24,2024-03-03,"Via Rivoli 6,20121, Milano, MI,Italia",Piccolo Teatro - Studio Melato,Se dicessimo la verità,https://www.teatro.it/spettacoli/milano/piccolo-teatro-studio-melato/2023-2024/se-dicessimo-la-verita,Teatro e spettacolo,"6, Via Rivoli, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4726093,9.182881
Spettacoli,03-03-24,2024-03-03,"Via Ciro Menotti 11,20129, Milano, MI,Italia",Menotti,Orazio,https://www.teatro.it/spettacoli/milano/menotti/2023-2024/paolo-mazzarelli-orazio,Teatro e spettacolo,"Teatro Menotti, 11, Via Ciro Menotti, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20129, Italia",45.4699775,9.2131112
Spettacoli,03-03-24,2024-03-03,"Via Rovello 2,20121, Milano, MI,Italia",Piccolo Teatro - Teatro Grassi,Bidibibodibiboo,https://www.teatro.it/spettacoli/milano/piccolo-teatro-teatro-grassi/2023-2024/bidibibodibiboo,Teatro e spettacolo,"2, Via Rovello, Brera, Milano, Lombardia, 20121, Italia",45.4665188,9.1847651
Spettacoli,03-03-24,2024-03-03,"Largo Antonio Greppi,20121, Milano, MI,Italia",Piccolo Teatro - Teatro Strehler,La locandiera,https://www.teatro.it/spettacoli/milano/piccolo-teatro-teatro-strehler/2023-2024/la-locandiera,Teatro e spettacolo,"Largo Antonio Greppi, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.471727,9.1826196
Spettacoli,03-03-24,2024-03-03,"Corso Buenos Aires 33,20124, Milano, MI,Italia",Elfo Puccini - sala Shakespeare,Moby Dick alla prova,https://www.teatro.it/spettacoli/milano/elfo-puccini-sala-shakespeare/2023-2024/moby-dick-alla-prova,Teatro e spettacolo,"Teatro Elfo Puccini, 33, Corso Buenos Aires, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4794317,9.2098387
Spettacoli,03-03-24,2024-03-03,"Via Giordano Rota 1,20145, Milano, MI,Italia",Nazionale Italiana Assicurazioni,Hairspray - The Brodway Musical,https://www.teatro.it/spettacoli/milano/nazionale-chebanca/2023-2024/hairspray-diverso-e-bello,Teatro e spettacolo,"20145, Italy",45.4643,9.1895
Spettacoli,03-03-24,2024-03-03,"Via Alessandro Manzoni 42,20121, Milano, MI,Italia",Manzoni,Bis!,https://www.teatro.it/spettacoli/milano/manzoni/2023-2024/francesco-cicchella-bis,Teatro e spettacolo,"Teatro Manzoni, 42, Via Alessandro Manzoni, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710286,9.1944762
Spettacoli,03-03-24,2024-03-03,"p.zza IV Novembre 3,20025, Legnano, MI,Italia",Talisio Tirinnanzi,Cammela e il gruppo delle mamme,https://www.teatro.it/spettacoli/legnano/talisio-tirinnanzi/2023-2024/chiara-anicito-cammela-come-mammelata,Teatro e spettacolo,"Scuola Secondaria di Primo Grado Giovanni Ungaretti, 3, Piazza Quattro Novembre, San Giorgio su Legnano, Milano, Lombardia, 20034, Italia",45.5765251,8.9157963
Spettacoli,03-03-24,2024-03-03,"via Fezzan,11,20146, Milano, MI,Italia",Ecoteatro,Pur di far commedia,https://www.teatro.it/spettacoli/milano/ecoteatro/2023-2024/paolo-belli-pur-di-far-commedia,Teatro e spettacolo,"EcoTeatro, 11, Via Fezzan, Bande Nere, Municipio 6, Milano, Lombardia, 20146, Italia",45.4592109,9.1459527
Disco&Feste,03-03-24,2024-03-03,"Corso Como, 15, Milano, MI",Hollywood Rythmoteque Milano,A Milano torna l'imperdibile party che unisce il mondo olistico con quello della nightlife,https://www.milanotoday.it/eventi/life-circle-party.html,Musica e vita notturna,"LoolaPaloosa, 15, Corso Como, GARIBALDI REPUBBLICA, Municipio 9, Milano, Lombardia, 20154, Italia",45.4825218,9.1871885
,03-03-24,2024-03-03,"Via Marsala, 10, Milano, MI",Casa delle Associazioni del Municipio 1,"Antonella Tamiano presenta ""Rose rosse e versi d'amore""",https://www.milanotoday.it/eventi/antonella-tamiano-1-presenta-a-milano-rose-rosse-e-versi-d-amore-anronella-tamiano.html,Non classificato,"10, Via Marsala, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.479211,9.1865718
Spettacoli,03-03-24,2024-03-03,"Via Larga 14,20122, Milano, MI,Italia",Lirico Giorgio Gaber,Carmen,https://www.teatro.it/spettacoli/milano/lirico-giorgio-gaber/2023-2024/carmen,Teatro e spettacolo,"Teatro Lirico Giorgio Gaber, 14, Via Larga, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20122, Italia",45.4615135,9.1918702
Spettacoli,03-03-24,2024-03-03,"Viale dell'Innovazione 20,20126, Milano, MI,Italia",Arcimboldi,Extra libertà live tour,https://www.teatro.it/spettacoli/milano/arcimboldi/2023-2024/alessandro-siani-extra-liberta-live-tour,Teatro e spettacolo,"20, Viale dell'Innovazione, Bicocca, Municipio 9, Milano, Lombardia, 20125, Italia",45.5148696,9.2135963
Spettacoli,03-03-24,2024-03-03,"Via Boltraffio 21,20159, Milano, MI,Italia",Fontana,La ferocia,https://www.teatro.it/spettacoli/milano/fontana/2023-2024/vicoquartomazzini-la-ferocia,Teatro e spettacolo,"21, Via Gian Antonio Boltraffio, Isola, Municipio 9, Milano, Lombardia, 20159, Italia",45.4921952,9.1878419
,06-04-24,2024-03-04,"Piazza Diocleziano, 5, Milano, MI",Centrale dell'acqua di Milano,Le opere di Claudio Onorato alla Centrale dell’acqua di Milano,https://www.milanotoday.it/eventi/le-opere-di-claudio-onorato-alla-centrale-dell-acqua-di-milano-claudio-onorato.html,Non classificato,"5, Piazza Diocleziano, Sarpi, Bullona, Municipio 8 di Milano, Milano, Lombardia, 20154, Italia",45.487436,9.1654616
Incontro/presentazione,04-03-24,2024-03-04,"via Brera, 28, Milano, MI",Pinacoteca di Brera - Biblioteca Nazionale Braidense di Milano,HUMOURSEX,,Formazione e networking,"Pinacoteca di Brera, 28, Via Brera, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4722421,9.1884071
Spettacoli,04-03-24,2024-03-04,"p.zza IV Novembre 3,20025, Legnano, MI,Italia",Talisio Tirinnanzi,La corsa dietro il vento,https://www.teatro.it/spettacoli/legnano/talisio-tirinnanzi/2023-2024/gioele-dix-la-corsa-dietro-il-vento,Teatro e spettacolo,"Scuola Secondaria di Primo Grado Giovanni Ungaretti, 3, Piazza Quattro Novembre, San Giorgio su Legnano, Milano, Lombardia, 20034, Italia",45.5765251,8.9157963
Spettacoli,04-03-24,2024-03-04,"Via Alessandro Manzoni 42,20121, Milano, MI,Italia",Manzoni,Spettacolare (voce del verbo),https://www.teatro.it/spettacoli/milano/manzoni/2023-2024/francesca-reggiani-spettacolare-2024-voce-del-verbo,Teatro e spettacolo,"Teatro Manzoni, 42, Via Alessandro Manzoni, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710286,9.1944762
Spettacoli,04-03-24,2024-03-04,"Corso di Porta Romana 63,20122, Milano, MI,Italia",Carcano,Le solite stronze,https://www.teatro.it/spettacoli/milano/carcano/2023-2024/carlotta-vagnoli-le-solite-stronze,Teatro e spettacolo,"Teatro Carcano, 63, Corso di Porta Romana, Crocetta, Municipio 1, Milano, Lombardia, 20121, Italia",45.4566842,9.1955297
,09-03-24,2024-03-04,"Via Nicola Antonio Porpora, 16a, Milano, MI",iKonica Art Gallery,Stando contemplando,https://www.milanotoday.it/eventi/stando-contemplando-letizia-omodeo.html,Non classificato,"Via Nicola Antonio Porpora, Loreto, Municipio 3, Milano, Lombardia, 20131, Italia",45.4860705,9.2275933
,06-04-24,2024-03-04,"Piazza Diocleziano, 5, Milano, MI",Centrale dell'acqua di Milano,Alla centrale dell'acqua di milano le opere di claudio onorato,https://www.milanotoday.it/eventi/alla-centrale-dell-acqua-di-milano-2023.html,Non classificato,"5, Piazza Diocleziano, Sarpi, Bullona, Municipio 8 di Milano, Milano, Lombardia, 20154, Italia",45.487436,9.1654616
,04-03-24,2024-03-04,"Corso Venezia, 2/A, Milano, MI",Teatro San Babila,adesso basta - non chiamarlo amore,https://www.milanotoday.it/eventi/adesso-basta-non-chiamarlo-amore-10893362.html,Non classificato,"2a, Corso Venezia, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",45.4670204,9.1981104
,04-03-24,2024-03-04,"Via Antonio Kramer, 20, Milano, MI",Libreria Antigone,Truly blessed di Chris Suspect,https://www.milanotoday.it/eventi/truly-blessed-di-chris-suspect-da-antigone-chris-suspect.html,Non classificato,"20, Via Antonio Kramer, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20219, Italia",45.4709443,9.2086572
,06-03-24,2024-03-05,"Piazza del Duomo, Milano, MI",Milano,"fabio gallozzi, in arte ""weiners"", brilla nella semifinale dell'international songwriter competition con ""contigo""",https://www.milanotoday.it/eventi/fabio-gallozzi-in-arte-weiners.html,Non classificato,"Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, Italia",45.4639102,9.1906398
Spettacoli,05-03-24,2024-03-05,"Via Larga 14,20122, Milano, MI,Italia",Lirico Giorgio Gaber,Non Hanno Un Amico,https://www.teatro.it/spettacoli/milano/lirico-giorgio-gaber/2023-2024/luca-bizzarri-non-hanno-un-amico,Teatro e spettacolo,"Teatro Lirico Giorgio Gaber, 14, Via Larga, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20122, Italia",45.4615135,9.1918702
Spettacoli,05-03-24,2024-03-05,"Via G. di Vittorio 6,20090, Assago, MI,Italia",Repower,Manifesto,https://www.teatro.it/spettacoli/assago/repower/2023-2024/loredana-berte-manifesto,Teatro e spettacolo,"20090, Italy",45.407,9.1083
,10-05-24,2024-03-05,"Via Passo Buole, 3, Milano, MI",GALLERIA AREAB,Any questions,https://www.milanotoday.it/eventi/any-questions.html,Non classificato,"3, Via Passo Buole, Porta Romana, Municipio 5, Milano, Lombardia, 20135, Italia",45.4476997,9.2080803
,06-03-24,2024-03-06,"Via Carlo Bo, 7, Milano, MI",Sala dei 146 - Università IULM,“False esg”: narrazioni aziendali (in)autentiche?,https://www.milanotoday.it/eventi/false-esg-narrazioni-aziendali-in-autentiche-il-6-marzo-il-dibattito-allo-iulm.html,Non classificato,"Via Carlo Bo, San Cristoforo, Municipio 6, Milano, Lombardia, 20143, Italia",45.4407324,9.1632494
Spettacoli,06-03-24,2024-03-06,"Piazza S. Magno,20025, Legnano, MI,Italia",Galleria,ONLY FUN - Comico Show,https://www.teatro.it/spettacoli/legnano/galleria/2023-2024/only-fun-comico-show,Teatro e spettacolo,"Piazza San Magno, San Magno, Oltresempione, Legnano, Milano, Lombardia, 20025, Italia",45.5945288,8.9180098
,22-03-24,2024-03-06,"Via Vincenzo Civerchio, 9, Milano, MI",laboratorio cagliani,WorldWideWoman,https://www.milanotoday.it/eventi/worldwidewoman-alessio-quirico.html,Non classificato,"Officina del riso, 9, Via Vincenzo Civerchio, Isola, Municipio 9, Milano, Lombardia, 20159, Italia",45.4912822,9.1877493
Spettacoli,06-03-24,2024-03-06,"Via Alessandro Manzoni 42,20121, Milano, MI,Italia",Manzoni,Sings Donna Summer,https://www.teatro.it/spettacoli/milano/manzoni/2023-2024/deborah-johnson-sings-donna-summer,Teatro e spettacolo,"Teatro Manzoni, 42, Via Alessandro Manzoni, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710286,9.1944762
,26-03-24,2024-03-06,"Via Lovanio, 6, Milano, MI",Amy d Arte Spazio,augenmusik,https://www.milanotoday.it/eventi/augenmusik-manuela-bertoli.html,Non classificato,"6, Via Lovanio, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4766942,9.1861782
,04-04-24,2024-03-07,"Via San Fermo, 19, Milano, MI",Spazio HUS,Allo spazio Hus di Milano le fotografie di Lucia Covi,https://www.milanotoday.it/eventi/allo-spazio-hus-di-milano-le-fotografie-di-lucia-covi-lucia-covi.html,Non classificato,"Via San Fermo, Baggio, Municipio 7, Villaggio Cavour, Settimo Milanese, Milano, Lombardia, 20019, Italia",45.4630575,9.0747604
,07-03-24,2024-03-07,"Largo Corsia dei Servi, 4, Milano, MI",Centro Culturale di Milano,"Ucraina. La pace ricercata, la guerra e il martirio di un popolo",https://www.milanotoday.it/eventi/ucraina-la-pace-ricercata-la-guerra-e-il-martirio-di-un-popolo-konstantin-sigov-riccardo-bonacina-e-adriano-dell-asta.html,Non classificato,"Largo Corsia dei Servi, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.4645536,9.1965924
,07-03-24,2024-03-07,"Piazza Carlo Stuparich, Milano, MI",Allianz Cloud,I giovani per i giovani 41° edizione,https://www.milanotoday.it/eventi/i-giovani-per-i-giovani-41-edizione-vari.html,Non classificato,"Piazza Carlo Stuparich, De Angeli - Monte Rosa, QT8, Municipio 8 di Milano, Milano, Lombardia, 20148, Italia",45.4830796,9.1428469
,04-04-24,2024-03-07,"Piazza Tre Torri, Milano, MI",City Life,Moai a CityLife,https://www.milanotoday.it/eventi/l-installazione-moai-in-mostra-a-citylife-dal-7-marzo-al-4-aprile-urbansolid.html,Non classificato,"Piazza Tre Torri, Tre Torri, Municipio 8 di Milano, Milano, Lombardia, 20149, Italia",45.4783108,9.1570584
