categoria,data_fine,data_inizio,indirizzo,luogo,titolo,url,macro_categoria,geocoded_address,lat,long
Teatri,01-11-20,2020-10-27,"Via Rivoli, 6, Milano, MI",Piccolo Teatro Studio Melato,"Annullato: Michele Serra, ""L'amaca di domani"" al Piccolo Teatro",https://www.milanotoday.it/eventi/spettacolo-michele-serra-piccolo-teatro.html,Teatro e spettacolo,"6, Via Rivoli, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4726093,9.182881
Incontri,28-10-20,2020-10-28,"Piazza Castello, Milano, MI",Castello Sforzesco,Una cerimonia al Castello Sforzesco (anche online) dedicata agli antichi strumenti musicali Monzino,https://www.milanotoday.it/eventi/cerimonia-castello-sforzesco-quando.html,Formazione e networking,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129
Mostre,12-09-21,2020-10-28,"Piazza del Duomo, 12, Milano, MI",Palazzo Reale,"Imperatrici, contadine e artiste: le donne nell'arte russa in mostra a Milano",https://www.milanotoday.it/eventi/mostra-divine-avanguardie-palazzo-reale.html,Arte e cultura,"12, Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.4631707,9.1911184
Mostre,14-11-20,2020-10-28,"Via Santa Maria Valle, 2, Milano, MI",Milan Art & Events Center,Hairuo ding. duality,https://www.milanotoday.it/eventi/hairuo-ding-duality-hairuo-ding-2020.html,Arte e cultura,"Fondazione Alessandro Durini, 2, Via Santa Maria Valle, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4600544,9.1838916
Mostra,12-09-21,2020-10-28,"piazza Duomo, Milano, MI",Palazzo Reale,Divine e Avanguardie. La donna in Russia. Dalle icone a Malevich e alle amazzoni dell’avanguardia,,Arte e cultura,"Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, Italia",45.4639102,9.1906398
Concerti,28-10-20,2020-10-28,"Via Orcagna, 2, Milano, MI",Spazio Teatro No’hma,Il Teatro No'hma inaugura la nuova stagione con un doppio concerto in streaming,https://www.milanotoday.it/eventi/teatro-nohma-doppio-concerto.html,Musica e vita notturna,"2, Via Andrea Orcagna, Città Studi, Municipio 3, Milano, Lombardia, 20131, Italia",45.4812196,9.2281055
Mostre,12-09-21,2020-10-28,"Piazza del Duomo, 12, Milano, MI",Palazzo Reale,"Imperatrici, contadine e artiste: le donne nell'arte russa in mostra a Milano",https://www.milanotoday.it/eventi/mostra-divine-avanguardie-palazzo-reale.html,Arte e cultura,"12, Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.4631707,9.1911184
,01-11-20,2020-10-29,"Piazza del Duomo, Milano, MI",Piazza Duomo,"Milano un salone a cielo aperto: ecco il Motor show, auto in mostra tra le vie della città",https://www.milanotoday.it/eventi/salone-auto-mostra-strada.html,Non classificato,"Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, Italia",45.4639102,9.1906398
Spettacoli,29-10-20,2020-10-29,"Via Pier Lombardo 14,20135, Milano, MI,Italia",Franco Parenti - Sala Blu,Locke,https://www.teatro.it/spettacoli/milano/franco-parenti-sala-acomea/2020-2021/locke,Teatro e spettacolo,"Via Pier Lombardo, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542958,9.2063109
Concerti,29-10-20,2020-10-29,"Via Brembo, 23, Milano, MI",Gecko23,"Jazzmi: il trio leo jaculli baghino al gecko23 con ""nu jazz night""",https://www.milanotoday.it/eventi/jazzmi-il-trio-leo-jaculli-baghino-al-gecko23-con-nu-jazz.html,Musica e vita notturna,"23, Via Brembo, Scalo Romana, Municipio 5, Milano, Lombardia, 20135, Italia",45.4445111,9.2082161
Mostre,02-05-21,2020-10-29,"Piazza della Scala, 6, Milano, MI",Gallerie d'Italia di piazza Scala,Una nuova mostra di Tiepolo alle Gallerie d'Italia,https://www.milanotoday.it/eventi/mostra-tiepolo-gallerie-italia.html,Arte e cultura,"Gallerie d'Italia, 6, Piazza della Scala, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",45.467265,9.1905257
Mostre,02-05-21,2020-10-29,"Piazza della Scala, 6, Milano, MI",Gallerie d'Italia di piazza Scala,Una nuova mostra di Tiepolo alle Gallerie d'Italia,https://www.milanotoday.it/eventi/mostra-tiepolo-gallerie-italia.html,Arte e cultura,"Gallerie d'Italia, 6, Piazza della Scala, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",45.467265,9.1905257
Mostre,21-11-20,2020-10-29,"Via Brera, 2, Milano, MI",Galleria Ponte Rosso,"Mostre/a milano  l'arte ai tempi del lockdown:   ""good old days""    20 dipinti inediti di paolo paradiso",https://www.milanotoday.it/eventi/mostre-a-milano-l-arte-ai-tempi-del-lockdown.html,Arte e cultura,"Valstar, 2, Via Brera, Brera, Milano, Lombardia, 20121, Italia",45.4693543,9.1882354
Mostre,26-11-20,2020-10-29,"Via Brera, 2, Milano, MI",Galleria Ponte Rosso,"L'arte ai tempi del lockdown, una nuova mostra a Milano",https://www.milanotoday.it/eventi/arte-ai-tempi-del-lockdown-mostra.html,Arte e cultura,"Valstar, 2, Via Brera, Brera, Milano, Lombardia, 20121, Italia",45.4693543,9.1882354
Spettacoli,30-10-20,2020-10-30,"v. Matteotti 30,20064, Gorgonzola, MI,Italia",Sala Argentia,Teresa Mannino - Sento la Terra girare,https://www.teatro.it/spettacoli/gorgonzola/sala-argentia/2020-2021/teresa-mannino-sento-la-terra-girare,Teatro e spettacolo,"Sala Argentia, 30, Via Giacomo Matteotti, Gorgonzola, Milano, Lombardia, 20064, Italia",45.5327792,9.4032916
Mostra,21-03-21,2020-10-30,"Piazza della Scala, Milano, MI",Gallerie d'Italia,"Tiepolo. Venezia, Milano, l’Europa",,Arte e cultura,"Piazza della Scala, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",45.4672447,9.1901178
Mostre,20-11-20,2020-10-30,"Corso di Porta Ticinese, 69, Milano, MI",spazioRAW,Mondiali 2006 - Fabio Diena - Spazioraw,https://www.milanotoday.it/eventi/mondiali-2006-fabio-diena-spazioraw-fabio-diena.html,Arte e cultura,"Laboratorio Tam Tam, 69, Corso di Porta Ticinese, Ticinese, Municipio 1, Milano, Lombardia, 20123, Italia",45.4567134,9.1809051
Incontri,01-11-20,2020-10-30,"Via Giulio Cesare Procaccini, 4, Milano, MI",Fabbrica del Vapore,Rea art fair,https://www.milanotoday.it/eventi/rea-art-fair-artisti-emergenti-2020.html,Formazione e networking,"4, Via Giulio Cesare Procaccini, Bullona, Porta Volta, Municipio 8 di Milano, Milano, Lombardia, 20154, Italia",45.4839945,9.1753796
,03-12-20,2020-10-31,"Corso Magenta, 59, Milano, MI","Galleria Credito Valtellinese, Palazzo delle Stelline – Refettorio delle Stelline",The last supper recall,https://www.milanotoday.it/eventi/the-last-supper-recall-andy-warhol-daniel-spoerri.html,Non classificato,"Commissione Europea Ufficio Regionale a Milano della Rappresentanza in Italia, 59, Corso Magenta, Magenta - San Vittore, Municipio 1, Milano, Lombardia, 20123, Italia",45.4652761,9.1731075
Incontri,31-10-20,2020-10-31,"Via Roma, 213, Milano, MI",le star uffici,Halloween 2020 - evento online per bambini,https://www.milanotoday.it/eventi/halloween-2020-evento-online-2020.html,Formazione e networking,"Via Roma, San Domenico, Oltresempione, Legnano, Milano, Lombardia, 20025, Italia",45.5977498,8.9124613
Mostre,31-10-20,2020-10-31,"Viale dell'Innovazione, 20, Milano, MI",Teatro Arcimboldi,Una speciale notte di Halloween al Teatro degli Arcimboldi. Le mostre in corso,https://www.milanotoday.it/eventi/festa-halloween-arcimboldi-mostre-aperitivo.html,Arte e cultura,"20, Viale dell'Innovazione, Bicocca, Municipio 9, Milano, Lombardia, 20125, Italia",45.5148696,9.2135963
Mostre,31-10-20,2020-10-31,"Via Monte Rosa, 81, Milano, MI","Museo Popoli e culture, Centro PIME","Halloween, in arrivo una speciale festa dei fantasmi per bambini",https://www.milanotoday.it/eventi/festa-halloween-bambini-centro-pime.html,Arte e cultura,"Museo Popoli e Culture, 81, Via Monte Rosa, De Angeli - Monte Rosa, Municipio 7, Milano, Lombardia, 20149, Italia",45.47615,9.1470053
Cinema,08-11-20,2020-11-01,"Viale Fulvio Testi, 121, Milano, MI",Cineteca Milano MIC,"Piccolo Grande Cinema 2020, i migliori film per bambini ragazzi interamente on-line",https://www.milanotoday.it/eventi/piccolo-grande-cinema-2020-film-bambini-ragazzi.html,Arte e cultura,"Fondazione Cineteca Italiana, 121, Viale Fulvio Testi, Niguarda - Cà Granda, Municipio 9, Milano, Lombardia, 20126, Italia",45.5133792,9.2039096
Cinema,08-11-20,2020-11-01,"Viale Fulvio Testi, 121, Milano, MI",Cineteca Milano MIC,"Piccolo Grande Cinema, una settimana con i migliori film italiani e internazionali per ragazzi",https://www.milanotoday.it/eventi/festival-piccolo-grande-cinema.html,Arte e cultura,"Fondazione Cineteca Italiana, 121, Viale Fulvio Testi, Niguarda - Cà Granda, Municipio 9, Milano, Lombardia, 20126, Italia",45.5133792,9.2039096
Spettacoli,01-11-20,2020-11-01,"Via Rivoli 6,20121, Milano, MI,Italia",Piccolo Teatro - Studio Melato,L'amaca di domani,https://www.teatro.it/spettacoli/milano/piccolo-teatro-studio-melato/2020-2021/lamaca-di-domani,Teatro e spettacolo,"6, Via Rivoli, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4726093,9.182881
Spettacoli,01-11-20,2020-11-01,"Piazza Cesare Beccaria 8,20122, Milano, MI,Italia",Gerolamo,…e bastava una inutile carezza a capovolgere il mondo,https://www.teatro.it/spettacoli/milano/gerolamo/2020-2021/e-bastava-una-inutile-carezza-a-capovolgere-il-mondo,Teatro e spettacolo,"Teatro Gerolamo, 8, Piazza Cesare Beccaria, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.464175,9.1945551
Incontri,01-11-20,2020-11-01,"Via Marziale, 11, Milano, MI",Taverna Visconti,Blodaun lunch in jazz | Taverna Visconti,https://www.milanotoday.it/eventi/blodaun-lunch-in-jazz-taverna-visconti.html,Formazione e networking,"Taverna Visconti, 11, Via Marziale, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.4642813,9.1993329
Spettacoli,01-11-20,2020-11-01,"Via Rovello 2,20121, Milano, MI,Italia",Piccolo Teatro - Teatro Grassi,The Red Lion,https://www.teatro.it/spettacoli/milano/piccolo-teatro-teatro-grassi/2020-2021/the-red-lion,Teatro e spettacolo,"2, Via Rovello, Brera, Milano, Lombardia, 20121, Italia",45.4665188,9.1847651
Spettacoli,01-11-20,2020-11-01,"via Pitteri 58,20134, Milano, MI,Italia",Martinitt,Mumble Mumble,https://www.teatro.it/spettacoli/milano/martinitt/2020-2021/mumble-mumble,Teatro e spettacolo,"Via Riccardo Pitteri, Lambrate, Municipio 3, Milano, Lombardia, 20134, Italia",45.4791078,9.2461224
Spettacoli,01-11-20,2020-11-01,"Corso Magenta 24,20123, Milano, MI,Italia",MTM - Litta,Il venditore di sigari,https://www.teatro.it/spettacoli/milano/litta/2020-2021/il-venditore-di-sigari,Teatro e spettacolo,"Soprintendenza Archeologia, Belle Arti e Paesaggio per la Città Metropolitana  di Milano, 24, Corso Magenta, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4661897,9.1783767
Mostre,26-11-20,2020-11-04,"Corso di Porta Vigentina, 26, Milano, MI",Galleria Francesco Zanuso,Vietnam mon amour. Barbara Pellizzari,https://www.milanotoday.it/eventi/vietnam-mon-amour-barbara-pellizzari-2020.html,Arte e cultura,"26, Corso di Porta Vigentina, Vigentina, Municipio 1, Milano, Lombardia, 20122, Italia",45.4541218,9.1958744
Incontri,14-11-20,2020-11-04,"Via San Vittore, Milano, MI",Museo Nazionale della Scienza e della Tecnologia,"Storie Digitali, al Museo della Scienza gli incontri on-line dedicati alla scienza",https://www.milanotoday.it/eventi/storie-digitali-museo-scienza-incontri-on-line.html,Formazione e networking,"Via San Vittore, Magenta - San Vittore, Municipio 1, Milano, Lombardia, 20123, Italia",45.4629575,9.1704654
Inaugurazione,04-11-20,2020-11-04,"Via Senato, 10, Milano, MI",Archivio di Stato di Milano,"Presentazione live streaming ""Manuale di archivistica italiana"" di Paolo Franzese - Inauguarazione II anno scuola APD dell'ASMI",,Inaugurazioni,"10, Via Senato, Guastalla, Municipio 1, Milano, Lombardia, 20121, Italia",45.4700976,9.1981223
Incontri,04-11-20,2020-11-04,"Piazza Castello, 2, Milano, MI",Casa della Psicologia,Misure anti covid e libertà personale: una serata per riflettere sul significato della libertà al tempo della pandemia,https://www.milanotoday.it/eventi/misure-anti-covid-e-liberta-personale-2020.html,Formazione e networking,"Bar Castello, 2, Piazza Castello, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4690445,9.1818105
Spettacoli,05-11-20,2020-11-05,"Corso Magenta 24,20123, Milano, MI,Italia",MTM - Litta,Scateniamo l’inferno,https://www.teatro.it/spettacoli/milano/mtm-litta/2020-2021/scateniamo-linferno,Teatro e spettacolo,"Soprintendenza Archeologia, Belle Arti e Paesaggio per la Città Metropolitana  di Milano, 24, Corso Magenta, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4661897,9.1783767
Mostre,30-11-20,2020-11-05,"Via Luigi Canonica, 38, Milano, MI",Art Studio 38,"Dopo il successo mantovano, la mostra ""100 x 100 fellini"" sbarca a Milano",https://www.milanotoday.it/eventi/dopo-il-successo-mantovano-la-mostra-100-x-100-fellini.html,Arte e cultura,"38, Via Luigi Canonica, Sarpi, Municipio 1, Milano, Lombardia, 20154, Italia",45.4792227,9.1739287
Incontri,03-12-20,2020-11-06,"Viale Emilio Alemagna, 6, Milano, MI",La Triennale di Milano,Triennale Upside Down: eventi on-line dedicati a mostre e design,https://www.milanotoday.it/eventi/triennale-incontri-on-line-mostre-design.html,Formazione e networking,"Triennale Design Museum, 6, Viale Emilio Alemagna, Parco Sempione, Municipio 1, Milano, Lombardia, 20121, Italia",45.4721477,9.1734894
Incontri,21-11-20,2020-11-07,"Via San Vittore, Milano, MI",Museo Nazionale della Scienza e della Tecnologia,"Il Museo della Scienza chiude al pubblico, debuttano le Storie Digitali",https://www.milanotoday.it/eventi/museo-scienza-chiude-al-pubblico-aprono-storie-digitali.html,Formazione e networking,"Via San Vittore, Magenta - San Vittore, Municipio 1, Milano, Lombardia, 20123, Italia",45.4629575,9.1704654
Spettacoli,08-11-20,2020-11-08,"Corso Magenta 24,20123, Milano, MI,Italia",MTM - Litta,Fuori Misura,https://www.teatro.it/spettacoli/milano/litta/2020-2021/fuori-misura-il-leopardi-come-non-ve-lha-mai-raccontato-nessuno,Teatro e spettacolo,"Soprintendenza Archeologia, Belle Arti e Paesaggio per la Città Metropolitana  di Milano, 24, Corso Magenta, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4661897,9.1783767
Spettacoli,08-11-20,2020-11-08,"Corso di Porta Romana 63,20122, Milano, MI,Italia",Carcano,Vittorio Sgarbi - Raffaello,https://www.teatro.it/spettacoli/milano/carcano/2020-2021/vittorio-sgarbi-raffaello,Teatro e spettacolo,"Teatro Carcano, 63, Corso di Porta Romana, Crocetta, Municipio 1, Milano, Lombardia, 20121, Italia",45.4566842,9.1955297
Spettacoli,08-11-20,2020-11-08,"via Pier Lombardo,14,20135, Milano, MI,Italia",Franco Parenti - Sala Grande,La storia,https://www.teatro.it/spettacoli/milano/franco-parenti-sala-grande/2020-2021/la-storia,Teatro e spettacolo,"Via Pier Lombardo, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542958,9.2063109
Iniziative Digitali,31-01-21,2020-11-09,"Via Brera, 28, Milano, MI",Pinacoteca di Brera,BRERA ON AIR,,Eventi digitali,"Pinacoteca di Brera, 28, Via Brera, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4722421,9.1884071
Teatri,19-11-20,2020-11-10,"Via Rovello, 2, Milano, MI",Piccolo Teatro Grassi,"Annullato: lo spettacolo ""La Vedova Socrate"" al Piccolo Teatro, omaggio di Lella Costa a Franca Valeri",https://www.milanotoday.it/eventi/spettacolo-vedova-socrate-piccolo-teatro-lella-costa.html,Teatro e spettacolo,"2, Via Rovello, Brera, Milano, Lombardia, 20121, Italia",45.4665188,9.1847651
Manifestazioni,20-11-20,2020-11-13,"Via Noto, 8, Milano, MI",Università degli Studi Statale di Milano,"Il circo in Università non si ferma e va online, in omaggio a Fellini",https://www.milanotoday.it/eventi/il-circo-in-universita-non-si-ferma-e-va-online.html,Altri eventi,"8, Via Noto, Ripamonti, Municipio 5, Milano, Lombardia, 20141, Italia",45.4309298,9.199272
Spettacoli,13-11-20,2020-11-13,"Via San Giovanni sul muro 2,20121, Milano, MI,Italia",Dal Verme,Bohemian Symphony - The Queen Orchestra,https://www.teatro.it/spettacoli/milano/dal-verme/2020-2021/bohemian-symphony-the-queen-orchestra,Teatro e spettacolo,"2, Via San Giovanni sul Muro, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4671162,9.1814924
Mostre,22-11-20,2020-11-14,"Via Tortona, 32, Milano, MI",,"Kyiv Review, mostra fotografica sensoriale a Milano dal 14 al 22 novembre 2020",https://www.milanotoday.it/eventi/mostra-fotografica-kyiv-review.html,Arte e cultura,"32, Via Tortona, Tortona, Municipio 6, Milano, Lombardia, 20144, Italia",45.452698,9.1656206
Spettacoli,15-11-20,2020-11-15,"Corso Magenta 24,20123, Milano, MI,Italia",MTM - Litta,Modern Family 1.0,https://www.teatro.it/spettacoli/milano/litta/2020-2021/modern-family-10,Teatro e spettacolo,"Soprintendenza Archeologia, Belle Arti e Paesaggio per la Città Metropolitana  di Milano, 24, Corso Magenta, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4661897,9.1783767
Spettacoli,15-11-20,2020-11-15,"Via Filodrammatici 2,20121, Milano, MI,Italia",Teatro Alla Scala,Recital - Anna Netrebko,https://www.teatro.it/spettacoli/milano/teatro-alla-scala/2020-2021/concerto-anna-netrebko,Teatro e spettacolo,"2, Via Filodrammatici, Brera, Milano, Lombardia, 20121, Italia",45.4673781,9.188701
Spettacoli,16-11-20,2020-11-16,"Viale dell'Innovazione 20,20126, Milano, MI,Italia",Arcimboldi,Open,https://www.teatro.it/spettacoli/milano/degli-arcimboldi/2020-2021/open,Teatro e spettacolo,"20, Viale dell'Innovazione, Bicocca, Municipio 9, Milano, Lombardia, 20125, Italia",45.5148696,9.2135963
Spettacoli,17-11-20,2020-11-17,"Via Filodrammatici 2,20121, Milano, MI,Italia",Teatro Alla Scala,La Bohème,https://www.teatro.it/spettacoli/milano/teatro-alla-scala/2020-2021/la-boheme,Teatro e spettacolo,"2, Via Filodrammatici, Brera, Milano, Lombardia, 20121, Italia",45.4673781,9.188701
Spettacoli,18-11-20,2020-11-18,"Via Filodrammatici 2,20121, Milano, MI,Italia",Teatro Alla Scala,Giselle,https://www.teatro.it/spettacoli/milano/teatro-alla-scala/2020-2021/giselle,Teatro e spettacolo,"2, Via Filodrammatici, Brera, Milano, Lombardia, 20121, Italia",45.4673781,9.188701
Spettacoli,19-11-20,2020-11-19,"Via Rovello 2,20121, Milano, MI,Italia",Piccolo Teatro - Teatro Grassi,Lella Costa - La vedova Socrate,https://www.teatro.it/spettacoli/milano/piccolo-teatro-teatro-grassi/2020-2021/la-vedova-socrate,Teatro e spettacolo,"2, Via Rovello, Brera, Milano, Lombardia, 20121, Italia",45.4665188,9.1847651
,19-11-20,2020-11-19,"Piazza del Duomo, Milano, MI",lasciti.ail.it,"“Io sottoscritto lascio in eredità un sogno”, l’iniziativa ail dedicata ai lasciti solidali per sostenere chi lotta ogni giorno contro i tumori del sangue",https://www.milanotoday.it/eventi/tumori-sangue-2020.html,Non classificato,"Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, Italia",45.4639102,9.1906398
Spettacoli,19-11-20,2020-11-19,"Via Filodrammatici 2,20121, Milano, MI,Italia",Teatro Alla Scala,Recital - Sabine Devieilhe,https://www.teatro.it/spettacoli/milano/teatro-alla-scala/2020-2021/concerto-sabine-devieilhe,Teatro e spettacolo,"2, Via Filodrammatici, Brera, Milano, Lombardia, 20121, Italia",45.4673781,9.188701
Manifestazioni,22-11-20,2020-11-19,"Via San Vittore, Milano, MI",Museo Nazionale della Scienza e della Tecnologia,Focus live dal Museo di Scienza e Tecnologia di Milano 2020,https://www.milanotoday.it/eventi/focus-live-2020-ospiti-programma-scaletta.html,Altri eventi,"Via San Vittore, Magenta - San Vittore, Municipio 1, Milano, Lombardia, 20123, Italia",45.4629575,9.1704654
