categoria,data_fine,data_inizio,indirizzo,luogo,titolo,url,macro_categoria,geocoded_address,lat,long,Cluster
Spettacoli,21-05-21,2021-05-21,"Corso di Porta Romana 63,20122, Milano, MI,Italia",Carcano,Innamorati,https://www.teatro.it/spettacoli/milano/carcano/2020-2021/innamorati,Teatro e spettacolo,"Teatro Carcano, 63, Corso di Porta Romana, Crocetta, Municipio 1, Milano, Lombardia, 20121, Italia",45.4566842,9.1955297,8
Cinema,30-06-21,2021-05-21,"Viale Vittorio Veneto, 2, Milano, MI",Cineteca Milano Meet,I film del grande Claude Chabrol in programma alla Cineteca di Milano,https://www.milanotoday.it/eventi/film-chabrol-cineteca-programma.html,Arte e cultura,"Cineteca Milano Meet, 2, Viale Vittorio Veneto, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4753723,9.2039666,0
Teatri,23-05-21,2021-05-21,"Viale Emilio Alemagna, 6, Milano, MI",La Triennale di Milano,"Lo spettacolo ""Chi ha ucciso mio padre"" al Fog Festival in Triennale",https://www.milanotoday.it/eventi/chi-ha-ucciso-mio-padre-in-triennale.html,Teatro e spettacolo,"Triennale Design Museum, 6, Viale Emilio Alemagna, Parco Sempione, Municipio 1, Milano, Lombardia, 20121, Italia",45.4721477,9.1734894,2
Spettacoli,21-05-21,2021-05-21,"via Filodrammatici,1,20121, Milano, MI,Italia",Filodrammatici,Gentleman Anne,https://www.teatro.it/spettacoli/milano/filodrammatici/2020-2021/gentleman-anne,Teatro e spettacolo,"Teatro dei Filodrammatici, 1, Via Filodrammatici, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.467261,9.188435,8
Spettacoli,22-05-21,2021-05-22,"via Filodrammatici,1,20121, Milano, MI,Italia",Filodrammatici,"Allegro, non troppo",https://www.teatro.it/spettacoli/milano/filodrammatici/2020-2021/allegro-non-troppo,Teatro e spettacolo,"Teatro dei Filodrammatici, 1, Via Filodrammatici, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.467261,9.188435,8
Cibo e Vino,23-05-21,2021-05-23,"Corso Garibaldi, 51, Milano, MI",Lefiole Montalto Pavese,"Vino, yoga e mindset nell'Oltrepò Pavese: la Winefulness Experience di Lefiole",https://www.milanotoday.it/eventi/weekend/lefiole-vino-winefulness-23-maggio-2021.html,Enogastronomia,"51a, Corso Giuseppe Garibaldi, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4741288,9.1833996,8
Spettacoli,23-05-21,2021-05-23,"Corso Buenos Aires,33,20124, Milano, MI,Italia",Teatro Elfo Puccini - sala Fassbinder,Munch. Autoritratto su carne,https://www.teatro.it/spettacoli/milano/teatro-elfo-puccini-sala-fassbinder/2020-2021/munch-autoritratto-su-carne,Teatro e spettacolo,"Teatro Elfo Puccini, 33, Corso Buenos Aires, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4794317,9.2098387,0
Spettacoli,23-05-21,2021-05-23,"v. Cavallari 4,20013, Magenta, MI,Italia",Lirico,Chiedimi se sono di turno,https://www.teatro.it/spettacoli/magenta/lirico/2020-2021/chiedimi-se-sono-di-turno,Teatro e spettacolo,"Via Brenno Cavallari, Magenta, Milano, Lombardia, 20013, Italia",45.4683141,8.8834486,5
Spettacoli,23-05-21,2021-05-23,"Via Rovello 2,20121, Milano, MI,Italia",Piccolo Teatro - Teatro Grassi,Antichi Maestri,https://www.teatro.it/spettacoli/milano/piccolo-teatro-teatro-grassi/2020-2021/antichi-maestri,Teatro e spettacolo,"2, Via Rovello, Brera, Milano, Lombardia, 20121, Italia",45.4665188,9.1847651,8
Spettacoli,23-05-21,2021-05-23,"Largo Antonio Greppi,20121, Milano, MI,Italia",Piccolo Teatro - Teatro Strehler,"Macbeth, le cose nascoste",https://www.teatro.it/spettacoli/milano/piccolo-teatro-teatro-strehler/2020-2021/macbeth-le-cose-nascoste,Teatro e spettacolo,"Largo Antonio Greppi, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4718502,9.1827114,8
Spettacoli,23-05-21,2021-05-23,"viale Alemagna,6,20121, Milano, MI,Italia",Triennale,Chi ha ucciso mio padre,https://www.teatro.it/spettacoli/milano/triennale-teatro-dellarte/2020-2021/chi-ha-ucciso-mio-padre,Teatro e spettacolo,"Triennale Design Museum, 6, Viale Emilio Alemagna, Parco Sempione, Municipio 1, Milano, Lombardia, 20121, Italia",45.4721477,9.1734894,2
Spettacoli,23-05-21,2021-05-23,"Via Ciro Menotti 11,20129, Milano, MI,Italia",Menotti,Come un killer sotto il sole,https://www.teatro.it/spettacoli/milano/menotti/2020-2021/come-un-killer-sotto-il-sole,Teatro e spettacolo,"11, Via Ciro Menotti, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20129, Italia",45.4699888,9.2132156,0
Concerti,24-05-21,2021-05-24,"Via Savona, 57, Milano, MI",Cinema Mexico,"Al Cinema Mexico una proiezione speciale de ""Il buco in testa"" con lo scrittore Colaprico",https://www.milanotoday.it/eventi/film-buco-in-testa-cinema-mexico.html,Musica e vita notturna,"57, Via Savona, Tortona, Municipio 6, Milano, Lombardia, 20144, Italia",45.4529096,9.1602781,6
Mostra,31-12-21,2021-05-24,"Via Brera, 28, Milano, MI",Pinacoteca di Brera,La Milano di Napoleone: un laboratorio di idee rivoluzionarie. 1796-1821.,,Arte e cultura,"Istituto Nazionale di Astrofisica – Osservatorio astronomico di Brera, 28, Via Brera, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4715946,9.1889707,8
Mostre,11-07-21,2021-05-24,"Via Alessandro Tadino, 20, Milano, MI",CABINET,"Pier Paolo Calzolari, ""pitture""",https://www.milanotoday.it/eventi/pier-paolo-calzolari-pitture-2021.html,Arte e cultura,"Galleria Giò Marconi, 20, Via Alessandro Tadino, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4789476,9.2076281,0
Mostre,25-07-21,2021-05-25,"Via Giulio Cesare Procaccini, 11, Milano, MI",Fabbrica del Vapore,"""Frida Kahlo - Il Caos dentro"". A Milano una grande mostra dedicata all'artista messicana",https://www.milanotoday.it/eventi/mostra-frida-kahlo-fabbrica-vapore-quando.html,Arte e cultura,"Qf QWork, 11, Via Giulio Cesare Procaccini, Sarpi, Porta Volta, Municipio 8 di Milano, Milano, Lombardia, 20154, Italia",45.4836611,9.1735769,2
Spettacoli,25-05-21,2021-05-25,"Via Giordano Rota 1,20145, Milano, MI,Italia",Nazionale Italiana Assicurazioni,The Pozzolis Family - A-LIVE!,https://www.teatro.it/spettacoli/milano/nazionale-chebanca/2020-2021/the-pozzolis-family-a-live,Teatro e spettacolo,"20145, Italy",45.4643,9.1895,8
Teatri,06-06-21,2021-05-26,"Largo Greppi, 1, Milano, MI",Piccolo Teatro Strehler,"Al Piccolo Teatro il thriller psicologico delle ""Variazioni enigmatiche"": orari e biglietti",https://www.milanotoday.it/eventi/variazioni-enigmatiche-spettacolo-piccolo-strehler.html,Teatro e spettacolo,"Largo Antonio Greppi, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4718502,9.1827114,8
Spettacoli,26-05-21,2021-05-26,"Via Giordano Rota 1,20145, Milano, MI,Italia",Nazionale Italiana Assicurazioni,Una storia da cantare - Enrico Ruggeri,https://www.teatro.it/spettacoli/milano/nazionale-chebanca/2020-2021/una-storia-da-cantare-enrico-ruggeri,Teatro e spettacolo,"20145, Italy",45.4643,9.1895,8
,30-05-21,2021-05-26,"Via Alessandro Volta, 7A, Milano, MI",Moscova District Market,Voglia di Moda e di Affari? Per 5 giorni la Private Sale da Moscova District Market,https://www.milanotoday.it/eventi/voglia-di-moda-e-di-affari-per-5-giorni-la-private-sale-da-moscova-district-market.html,Non classificato,"7a, Via Alessandro Volta, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4794117,9.1836722,8
Spettacoli,26-05-21,2021-05-26,"Corso Magenta 24,20123, Milano, MI,Italia",MTM - Litta,Sogno di una notte a Bicocca,https://www.teatro.it/spettacoli/milano/mtm-litta/2020-2021/sogno-di-una-notte-a-bicocca,Teatro e spettacolo,"24, Corso Magenta, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4658664,9.1782835,8
Mostre,26-09-21,2021-05-26,"Via Palestro, 16, Milano, MI",Galleria d'Arte Moderna (Gam),Alla Galleria d'Arte Moderna una mostra dell'artista visiva Nairy Baghramian,https://www.milanotoday.it/eventi/mostra-gam-nairy-baghramian.html,Arte e cultura,"Galleria d'Arte Moderna, 16, Via Palestro, Guastalla, Municipio 1, Milano, Lombardia, 20121, Italia",45.4725327,9.199676,8
Spettacoli,27-05-21,2021-05-27,"Via Mosé Bianchi,94,20149, Milano, MI,Italia",Pime,La vie en rose...Bolèro,https://www.teatro.it/spettacoli/milano/pime/2020-2021/la-vie-en-rosebolero,Teatro e spettacolo,"94, Via Mosè Bianchi, De Angeli - Monte Rosa, Municipio 7, Milano, Lombardia, 20149, Italia",45.4755322,9.1453668,2
Mostre,25-06-21,2021-05-27,"Via Bagutta, 14, Milano, MI",Galleria Carlo Orsi,"""Napoleone a Milano tra realtà e mito"": la mostra omaggio al grande generale francese",https://www.milanotoday.it/eventi/mostra-napoleone-galleria-orsi.html,Arte e cultura,"14, Via Bagutta, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",45.4677614,9.1965549,8
Mostre,30-06-21,2021-05-27,"Piazzale Arduino, Milano, MI",CityLife,A CityLife una mostra speciale su Dante,https://www.milanotoday.it/eventi/citylife-mostra-dante.html,Arte e cultura,"Piazzale Arduino, Tre Torri, Municipio 8 di Milano, Milano, Lombardia, 20149, Italia",45.4773848,9.1517039,2
Mostre,28-06-21,2021-05-28,"Via Santa Maria Valle, Milano, MI",www.wepresentart.com,Il gatto di Schrödinger,https://www.milanotoday.it/eventi/il-gatto-di-schrodinger-2021.html,Arte e cultura,"Via Santa Maria Valle, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4597107,9.1842047,8
Spettacoli,28-05-21,2021-05-28,"Corso Buenos Aires 33,20124, Milano, MI,Italia",Elfo Puccini - sala Shakespeare,Fotofinish,https://www.teatro.it/spettacoli/milano/elfo-puccini-sala-shakespeare/2020-2021/fotofinish,Teatro e spettacolo,"Teatro Elfo Puccini, 33, Corso Buenos Aires, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4794317,9.2098387,0
Teatri,29-05-21,2021-05-28,"Viale Emilio Alemagna, 6, Milano, MI",La Triennale di Milano,"FOG 2021, in Triennale lo spettacolo ""Romances Inciertos"". Orari e biglietti",https://www.milanotoday.it/eventi/spettacolo-romances-inciertos-triennale.html,Teatro e spettacolo,"Triennale Design Museum, 6, Viale Emilio Alemagna, Parco Sempione, Municipio 1, Milano, Lombardia, 20121, Italia",45.4721477,9.1734894,2
Mostra,25-06-21,2021-05-28,"via Bagutta, 14, Milano, MI",Galleria Carlo Orsi,Napoleone e Milano. Tra realtà e mito. Da liberatore a imperatore,,Arte e cultura,"14, Via Bagutta, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",45.4677614,9.1965549,8
Spettacoli,28-05-21,2021-05-28,"Corso di Porta Romana 63,20122, Milano, MI,Italia",Carcano,ApPunti G,https://www.teatro.it/spettacoli/milano/carcano/2020-2021/appunti-g,Teatro e spettacolo,"Teatro Carcano, 63, Corso di Porta Romana, Crocetta, Municipio 1, Milano, Lombardia, 20121, Italia",45.4566842,9.1955297,8
Teatri,30-05-21,2021-05-28,"Via Riccardo Pitteri, 58, Milano, MI",Teatro Martinitt,Il Teatro Martinitt riapre le porte al pubblico con un musical imperdibile. Come avere i biglietti a prezzi scontati,https://www.milanotoday.it/eventi/musical-spettacolo-teatro-martinitt.html,Teatro e spettacolo,"Via Riccardo Pitteri, Lambrate, Municipio 3, Milano, Lombardia, 20134, Italia",45.4805358,9.2454637,7
,30-05-21,2021-05-29,"Viale Pasubio, 5, Milano, MI",Fondazione Giangiacomo Feltrinelli,L'isolachenonc'è. Lo spettacolo delle idee,https://www.milanotoday.it/eventi/l-isolachenonc-e-lo-spettacolo-delle-idee-2021.html,Non classificato,"Fondazione Giangiacomo Feltrinelli, 5, Viale Pasubio, Porta Tenaglia, Municipio 1, Milano, Lombardia, 20154, Italia",45.4814126,9.1843952,8
Incontri,30-05-21,2021-05-29,"Viale Pasubio, 5, Milano, MI",Fondazione Giangiacomo Feltrinelli,"Fondazione Feltrinelli, torna ""L'isolachenonc'è"", la festa di letture e creatività per bambini e bambine",https://www.milanotoday.it/eventi/fondazione-feltrinelli-incontro-libri-bambini.html,Formazione e networking,"Fondazione Giangiacomo Feltrinelli, 5, Viale Pasubio, Porta Tenaglia, Municipio 1, Milano, Lombardia, 20154, Italia",45.4814126,9.1843952,8
Spettacoli,30-05-21,2021-05-30,"Corso Buenos Aires 33,20124, Milano, MI,Italia",Elfo Puccini - Sala Bausch,Un letto fra le lenticchie,https://www.teatro.it/spettacoli/milano/elfo-puccini-sala-bausch/2020-2021/un-letto-fra-le-lenticchie,Teatro e spettacolo,"Teatro Elfo Puccini, 33, Corso Buenos Aires, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4794317,9.2098387,0
Manifestazioni,30-05-21,2021-05-30,"Via Luigi Nono, 9, Milano, MI",Tempio del Futuro Perduto,Remira market,https://www.milanotoday.it/eventi/remira-market-2021.html,Altri eventi,"9, Via Luigi Nono, Bullona, Porta Volta, Municipio 8 di Milano, Milano, Lombardia, 20154, Italia",45.4864027,9.1751051,2
Spettacoli,30-05-21,2021-05-30,"Corso Buenos Aires 33,20124, Milano, MI,Italia",Elfo Puccini - Sala Bausch,Una stagione all'inferno,https://www.teatro.it/spettacoli/milano/elfo-puccini-sala-bausch/2020-2021/una-stagione-allinferno,Teatro e spettacolo,"Teatro Elfo Puccini, 33, Corso Buenos Aires, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4794317,9.2098387,0
Concerti,30-05-21,2021-05-30,"Piazza Francesco Carrara, 17, Milano, MI",Centro Asteria,Concerto per l'Armenia,https://www.milanotoday.it/eventi/concerto-armenia-2021.html,Musica e vita notturna,"17, Piazza Francesco Carrara, Stadera, Municipio 5, Milano, Lombardia, 20136, Italia",45.4369245,9.1761088,6
Spettacoli,30-05-21,2021-05-30,"via Pitteri 58,20134, Milano, MI,Italia",Martinitt,Tomorrow Morning - Domani ti sposo... domani ti lascio!,https://www.teatro.it/spettacoli/milano/martinitt/2020-2021/tomorrow-morning-domani-ti-sposo-domani-ti-lascio,Teatro e spettacolo,"Via Riccardo Pitteri, Lambrate, Municipio 3, Milano, Lombardia, 20134, Italia",45.4798362,9.2457864,7
Spettacoli,30-05-21,2021-05-30,"Via Rovello 2,20121, Milano, MI,Italia",Piccolo Teatro - Teatro Grassi,Nel lago del cor,https://www.teatro.it/spettacoli/milano/piccolo-teatro-teatro-grassi/2020-2021/nel-lago-del-cor,Teatro e spettacolo,"2, Via Rovello, Brera, Milano, Lombardia, 20121, Italia",45.4665188,9.1847651,8
Spettacoli,30-05-21,2021-05-30,"Corso Buenos Aires,33,20124, Milano, MI,Italia",Teatro Elfo Puccini - sala Fassbinder,Idiota,https://www.teatro.it/spettacoli/milano/teatro-elfo-puccini-sala-fassbinder/2020-2021/idiota,Teatro e spettacolo,"Teatro Elfo Puccini, 33, Corso Buenos Aires, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4794317,9.2098387,0
Mostre,29-08-21,2021-05-31,"Corso Como, 10, Milano, MI",Galleria Carla Sozzani,La Milano degli anni '60 in mostra,https://www.milanotoday.it/eventi/mostra-milano-anni-60.html,Arte e cultura,"10 Corso Como, 10, Corso Como, GARIBALDI REPUBBLICA, Municipio 9, Milano, Lombardia, 20100, Italia",45.4818588,9.187778,8
Spettacoli,01-06-21,2021-06-01,"Via Carlo Botta,18,20135, Milano, MI,Italia",Franco Parenti - Bagni Misteriosi,La cura delle parole,https://www.teatro.it/spettacoli/milano/franco-parenti-bagni-misteriosi/2020-2021/la-cura-della-parole,Teatro e spettacolo,"18, Via Carlo Botta, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4537805,9.2050141,0
Cinema,11-07-21,2021-06-01,"Viale Fulvio Testi, 121, Milano, MI",Cineteca Milano 𝗠IC,La Cineteca festeggia i 100 anni di Nino Manfredi con i suoi film più belli,https://www.milanotoday.it/eventi/film-cineteca-nino-manfredi.html,Arte e cultura,"Fondazione Cineteca Italiana, 121, Viale Fulvio Testi, Niguarda - Cà Granda, Municipio 9, Milano, Lombardia, 20126, Italia",45.5133792,9.2039096,4
Teatri,01-06-21,2021-06-01,"Via Pier Lombardo, Milano, MI",Teatro Franco Parenti,Il potere delle parole in un nuovo spettacolo con Beppe Severgnini al Franco Parenti,https://www.milanotoday.it/eventi/cura-parole-spettacolo-beppe-severgnini-franco-parenti.html,Teatro e spettacolo,"Via Pier Lombardo, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542958,9.2063109,0
Mostra,03-10-21,2021-06-02,"Piazza della Scala, Milano, MI",Gallerie d'Italia,"Painting is back - Anni Ottanta, la pittura in Italia",,Arte e cultura,"Piazza della Scala, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",45.4672839,9.1901494,8
,03-06-21,2021-06-03,"Via Rosolino Pilo, Milano, MI",Creativity Street,Creativity street - Festa della via,https://www.milanotoday.it/eventi/creativity-street-festa-della-via-2021.html,Non classificato,"Via Rosolino Pilo, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20129, Italia",45.4735413,9.2122309,0
Mostre,12-06-21,2021-06-04,"Foro Buonaparte, 67, Milano, MI",Fondazione Luciana Matalon,Inside - Collettiva internazionale,https://www.milanotoday.it/eventi/inside-collettiva-internazionale-2021.html,Arte e cultura,"Gran Caffè al Foro, 67, Foro Buonaparte, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",45.467893,9.1809797,8
Manifestazioni,06-06-21,2021-06-04,"Via Valenza, 2, Milano, MI",Ride Milano,"Mash Festival, sui Navigli il grande ritorno del festival delle birre artigianali",https://www.milanotoday.it/eventi/mash-festival-birre-artigianali.html,Altri eventi,"Via Valenza, Navigli, Municipio 6, Milano, Lombardia, 20144, Italia",45.4514071,9.1691656,6
Manifestazioni,30-09-21,2021-06-04,"Via Valenza, 2, Milano, MI",Ride Milano,"Musica, spettacoli e oltre 200 appuntamenti per l'estate milanese: sui Navigli riapre Ride",https://www.milanotoday.it/eventi/riapertura-ride-navigli-programma-estate-2021.html,Altri eventi,"Via Valenza, Navigli, Municipio 6, Milano, Lombardia, 20144, Italia",45.4514071,9.1691656,6
,04-06-21,2021-06-04,"Via dell'Allodola, 5, Milano, MI","Teatro ""La Creta"" presso Parrocchia San Giovanni alla Creta","""In suoni fragili... canti d'infinito""",https://www.milanotoday.it/eventi/suoni-fragili-canti-2021.html,Non classificato,"Via dell'Allodola, Lorenteggio, Municipio 6, Milano, Lombardia, 20147, Italia",45.454862,9.1195068,9
Teatri,13-06-21,2021-06-04,"Viale dell'Innovazione, 20, Milano, MI",Teatro degli Arcimboldi,Al Teatro Arcimboldi Il Lago dei Cigni e La Fille Mal Gardee: orari e biglietti,https://www.milanotoday.it/eventi/spettacolo-lago-cigni-arcimboldi-biglietti.html,Teatro e spettacolo,"20, Viale dell'Innovazione, Bicocca, Municipio 9, Milano, Lombardia, 20125, Italia",45.5148696,9.2135963,4
Concerti,06-06-21,2021-06-04,"Via Circonvallazione Idroscalo, Milano, MI",Magnolia,"""Mi manchi Festival"", al Magnolia tre serate di giovani artisti",https://www.milanotoday.it/eventi/mi-manchi-festival-magnolia-biglietti.html,Musica e vita notturna,"Via Circonvallazione Idroscalo, Novegro, Segrate, Milano, Lombardia, 20054, Italia",45.465095,9.2830627,7
Mostre,13-06-21,2021-06-04,"Via Valenza, 2, Milano, MI",Ride Milano,"""Shangaken”, al Ride Milano l’installazione di Vincenzo de Cesare Aken",https://www.milanotoday.it/eventi/shangaken-al-ride.html,Arte e cultura,"Via Valenza, Navigli, Municipio 6, Milano, Lombardia, 20144, Italia",45.4514071,9.1691656,6
Iniziative Digitali,04-06-21,2021-06-04,"Via Senato, 10, Milano, MI",Archivio di Stato di Milano,L’Annuario dell’Archivio di Stato di Milano festeggia 110 anni: presentazione nuovo numero 2020,,Eventi digitali,"10, Via Senato, Guastalla, Municipio 1, Milano, Lombardia, 20121, Italia",45.4700976,9.1981223,8
Mostre,04-07-21,2021-06-04,"Viale Gadio, 2, Milano, MI",Acquario Civico di Milano,Pop aquarium. Luca Bertasso,https://www.milanotoday.it/eventi/pop-aquarium-2021.html,Arte e cultura,"2, Viale Gerolamo Gadio, Brera, Milano, Lombardia, 20121, Italia",45.4737856,9.1809276,8
Teatri,05-06-21,2021-06-05,"Via Castellino da Castello, 9, Milano, MI",Plesso Giancarlo Puecher dell’Istituto Comprensivo Rinnovata Pizzigoni,Tac: il teatro ritorna a scuola,https://www.milanotoday.it/eventi/tac-il-teatro-ritorna-a-scuola-la-balena.html,Teatro e spettacolo,"9, Via Castellino da Castello, Villapizzone, Ghisolfa, Municipio 8 di Milano, Milano, Lombardia, 20155, Italia",45.4962253,9.1581237,2
