categoria,data_fine,data_inizio,indirizzo,luogo,titolo,url,macro_categoria,geocoded_address,lat,long,cluster,subcluster,hierarchical_id
Mostre,22-09-24,17-07-24,"Piazza del Duomo, 12, Milano, MI",Palazzo Reale,"""Valerio Adami. Pittore di idee"". A Milano la mostra del grande artista del Dopoguerra",https://www.milanotoday.it/eventi/mostra-valerio-adami-palazzo-reale.html,Arte e cultura,"Giacomo, 12, Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, 20100, Italia",45.4632066,9.1914879,0,0,0.0
Spettacoli,17-07-24,17-07-24,"Piazza Castello,20121, Milano, MI,Italia",Castello Sforzesco,BADA A COME PARLI,https://www.teatro.it/spettacoli/milano/castello-sforzesco/2023-2024/paolo-borzacchiello-bada-a-come-parli,Teatro e spettacolo,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710309,9.1814326,0,0,0.0
Incontro/presentazione,18-07-24,18-07-24,"Via Brera, 28, Milano, MI",Pinacoteca di Brera,Come un vascello pirata,,Formazione e networking,"Istituto Nazionale di Astrofisica – Osservatorio astronomico di Brera, 28, Via Brera, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4715946,9.1889707,0,0,0.0
Spettacoli,18-07-24,18-07-24,"Via Filodrammatici 2,20121, Milano, MI,Italia",Teatro Alla Scala,L'histoire de Manon,https://www.teatro.it/spettacoli/milano/teatro-alla-scala/2023-2024/coreografo-kenneth-macmillan-lhistoire-de-manon,Teatro e spettacolo,"2, Via Filodrammatici, Brera, Milano, Lombardia, 20121, Italia",45.4676198,9.1884287,0,0,0.0
,20-07-24,18-07-24,"Via Carlo Botta, 18, Milano, MI",Bagni Misteriosi,Aperitivi ai Bagni Misteriosi del teatro Franco Parenti,https://www.milanotoday.it/eventi/aperitivi-ai-bagni-misteriosi-del-teatro-franco-parenti.html,Non classificato,"18, Via Carlo Botta, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4537805,9.2050141,0,3,0.3
Concerto,18-07-24,18-07-24,"Via Brera, 28, Milano, MI",Pinacoteca di Brera,Aspettando la Grande Brera - Nicola Piovani in Concerto,,Musica e vita notturna,"Istituto Nazionale di Astrofisica – Osservatorio astronomico di Brera, 28, Via Brera, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4715946,9.1889707,0,0,0.0
Manifestazioni,21-07-24,19-07-24,"Viale Emilio Alemagna, 6, Milano, MI",La Triennale di Milano,L'estate in Triennale non si ferma: il programma dal 19 al 21 luglio,https://www.milanotoday.it/eventi/programma-triennale-19-21-luglio.html,Altri eventi,"Triennale Design Museum, 6, Viale Emilio Alemagna, Parco Sempione, Municipio 1, Milano, Lombardia, 20121, Italia",45.4721477,9.1734894,0,0,0.0
,20-07-24,19-07-24,"Viale Luigi Camoens, 2, Milano, MI",Just me,Serata white party,https://www.milanotoday.it/eventi/serata-white-party-milano-dj.html,Non classificato,"Viale Luigi Camoens, Parco Sempione, Municipio 1, Milano, Lombardia, 20154, Italia",45.4729814,9.1728556,0,0,0.0
Spettacoli,20-07-24,20-07-24,"Piazza Castello,20121, Milano, MI,Italia",Castello Sforzesco,Liberidì Liberidà,https://www.teatro.it/spettacoli/milano/castello-sforzesco/2023-2024/sabina-guzzanti-liberidi-liberida,Teatro e spettacolo,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710309,9.1814326,0,0,0.0
Disco&Feste,20-07-24,20-07-24,"Viale Molise, Milano, MI",Ex Macello,L'ultima serata di Le Cannibale prima della pausa estiva (ed è gratis),https://www.milanotoday.it/eventi/festa-le-cannibale-luglio-2024-ex-macello.html,Musica e vita notturna,"Viale Molise, Ortomercato, Municipio 4, Milano, Lombardia, 20137, Italia",45.4518437,9.2242524,0,8,0.8
Teatri,20-07-24,20-07-24,"Piazza Castello, Milano, MI",Castello Sforzesco,"Sabina Guzzanti affronta il presente nel nuovo spettacolo ""Liberidì Liberidà""",https://www.milanotoday.it/eventi/spettacolo-sabina-guzzanti-castello-sforzesco.html,Teatro e spettacolo,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129,0,0,0.0
,20-07-24,20-07-24,"Piazzale Cimitero Monumentale, Milano, MI",Davanti ingresso cimitero,Il Monumentale di Milano: una città silenziosa,https://www.milanotoday.it/eventi/il-monumentale-di-milano-una-citta-silenziosa-italia-in-tour.html,Non classificato,"Piazzale Cimitero Monumentale, Sarpi, Porta Volta, Municipio 8 di Milano, Milano, Lombardia, 20154, Italia",45.4857409,9.1815302,0,-1,0.-1
Spettacoli,23-07-24,23-07-24,"Piazza Castello,20121, Milano, MI,Italia",Castello Sforzesco,Gran Galà del Balletto,https://www.teatro.it/spettacoli/milano/castello-sforzesco/2023-2024/balletto-di-milano-gran-gala-del-balletto,Teatro e spettacolo,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710309,9.1814326,0,0,0.0
,24-07-24,24-07-24,"Piazza Castello, Milano, MI",Castello Sforzesco,I hate my village in concerto Castello Sforzesco,https://www.milanotoday.it/eventi/i-hate-my-village-in-concerto-mercoledi-24-luglio-al-castello-sforzesco-a-milano-i-hate-my-village.html,Non classificato,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129,0,0,0.0
Spettacoli,24-07-24,24-07-24,"Via Rovello 2,20121, Milano, MI,Italia",Piccolo Teatro - Teatro Grassi,Arlecchino servitore di due padroni,https://www.teatro.it/spettacoli/milano/piccolo-teatro-teatro-grassi/2023-2024/arlecchino-servitore-di-due-padroni,Teatro e spettacolo,"2, Via Rovello, Brera, Milano, Lombardia, 20121, Italia",45.4665188,9.1847651,0,0,0.0
Spettacoli,25-07-24,25-07-24,"Via Carlo Botta,18,20135, Milano, MI,Italia",Franco Parenti - Bagni Misteriosi,Fiabafobia,https://www.teatro.it/spettacoli/milano/franco-parenti-bagni-misteriosi/2023-2024/arianna-porcelli-safonov-fiabafobia,Teatro e spettacolo,"18, Via Carlo Botta, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4537805,9.2050141,0,3,0.3
Concerto,25-07-24,25-07-24,"Via Brera, 28, Milano, MI",Pinacoteca di Brera,Aspettando la Grande Brera - Beatrice Rana in Concerto,,Musica e vita notturna,"Istituto Nazionale di Astrofisica – Osservatorio astronomico di Brera, 28, Via Brera, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4715946,9.1889707,0,0,0.0
Cibo e Vino,28-07-24,26-07-24,"Piazza dei Mercanti, Milano, MI",Piazza Mercato,Vittuone Summer Street Food: un evento da non perdere,https://www.milanotoday.it/eventi/vittuone-summer-street-food.html,Enogastronomia,"Piazza dei Mercanti, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",45.4646599,9.1876261,0,0,0.0
Manifestazioni,28-07-24,26-07-24,"Piazza Castello, Milano, MI",Castello Sforzesco,"Estate al Castello 2024, tutti gli appuntamenti di fine luglio",https://www.milanotoday.it/eventi/estate-al-castello-luglio-2024.html,Altri eventi,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129,0,0,0.0
Spettacoli,27-07-24,27-07-24,"Piazza Castello,20121, Milano, MI,Italia",Castello Sforzesco,Scherzo n° 1 Opera prima,https://www.teatro.it/spettacoli/milano/castello-sforzesco/2023-2024/carlo-amleto-scherzo-n-1-opera-prima,Teatro e spettacolo,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710309,9.1814326,0,0,0.0
,27-07-24,27-07-24,"Piazza Castello, Milano, MI",Davanti all'entrata principale del Castello Sforzesco,I Visconti e la nascita dei tarocchi: significati e labirinti degli arcani maggiori,https://www.milanotoday.it/eventi/i-visconti-e-la-nascita-tarocchi-significati-e-labirinti-degli-arcani-maggiori-italia-in-tour.html,Non classificato,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129,0,0,0.0
,27-07-24,27-07-24,"Piazza Sant'Alessandro, Milano, MI",davanti alla chiesa di Sant'Alessandro,Milano nascosta: un viaggio tra strade e storie dimenticate,https://www.milanotoday.it/eventi/milano-nascosta-viaggio-tra-strade-e-storie-dimenticate-italia-in-tour.html,Non classificato,"Piazza Sant'Alessandro, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4608819,9.1864547,0,0,0.0
,27-07-24,27-07-24,"Via Gaetano Pini, 6, Milano, MI",La fabbrica dell'animazione,Un cambio di prospettiva per una nuova economia sociale,https://www.milanotoday.it/eventi/un-cambio-di-prospettiva-per-una-nuova-economia-sociale.html,Non classificato,"6, Via Gaetano Pini, Vigentina, Municipio 1, Milano, Lombardia, 20122, Italia",45.4542964,9.1935877,0,0,0.0
Spettacoli,29-07-24,29-07-24,"Via Valtellina,5,,20159, Milano, MI,Italia",Scalo Farini,The Spirit of Japan: An Immersive Art Experience,https://www.teatro.it/spettacoli/milano/scalo-farini/2023-2024/the-spirit-of-japan-an-immersive-art-experience,Teatro e spettacolo,"5, Via Valtellina, Farini, Municipio 9, Milano, Lombardia, 20159, Italia",45.4909324,9.1810555,0,-1,0.-1
Spettacoli,31-07-24,31-07-24,"Piazza Castello,20121, Milano, MI,Italia",Castello Sforzesco,Magical Mistery Story,https://www.teatro.it/spettacoli/milano/castello-sforzesco/2023-2024/the-beatbox-carlo-massarini-magical-mistery-story,Teatro e spettacolo,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710309,9.1814326,0,0,0.0
Manifestazioni,04-08-24,02-08-24,"Piazza Castello, Milano, MI",Castello Sforzesco,"Estate al Castello, il programma del weekend",https://www.milanotoday.it/eventi/estate-al-castello-programma-2-3-4-agosto.html,Altri eventi,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129,0,0,0.0
Concerti,03-08-24,03-08-24,"Piazza Castello, Milano, MI",Castello Sforzesco,La Disney compie 100 anni (e festeggia con un grande concerto a Milano),https://www.milanotoday.it/eventi/concerto-disney-castello-sforzesco.html,Musica e vita notturna,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129,0,0,0.0
Mostre,27-10-24,07-08-24,"Via Valtellina, Milano, MI",Lampo Scalo Farini,A Milano si può salire sul Titanic: la mostra immersiva sulla nave affondata,https://www.milanotoday.it/eventi/mostra-titanic.html,Arte e cultura,"Via Valtellina, Farini, Municipio 9, Milano, Lombardia, 20159, Italia",45.4907327,9.1812435,0,-1,0.-1
Incontri,10-08-24,10-08-24,"Corso Venezia, 57, Milano, MI",Planetario Civico,San Lorenzo sotto le stelle di Milano,https://www.milanotoday.it/eventi/notte-san-lorenzo-planetario-agosto-2024.html,Formazione e networking,"57, Corso Venezia, Guastalla, Municipio 1, Milano, Lombardia, 20121, Italia",45.4736604,9.2038038,0,0,0.0
Concerti,11-08-24,11-08-24,"Piazza Castello, Milano, MI","Castello Sforzesco, Cortile delle Armi",La serata finale di Campusband nel cuore di Milano,https://www.milanotoday.it/eventi/finale-campus-band-castello-sforzesco.html,Musica e vita notturna,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129,0,0,0.0
Apertura festiva,15-08-24,15-08-24,"via Brera, 28, Milano, MI",Pinacoteca di Brera,Ferragosto al museo 2024 - ESTATE A BRERA,,Inaugurazioni,"Istituto Nazionale di Astrofisica – Osservatorio astronomico di Brera, 28, Via Brera, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4715946,9.1889707,0,0,0.0
Mostra,15-08-24,15-08-24,"piazza Santa Maria delle Grazie, 2, Milano, MI",Cenacolo Vinciano,Ferragosto in Museo 2024: gli orari del Cenacolo Vinciano,,Arte e cultura,"Museo del Cenacolo Vinciano, 2, Piazza Santa Maria delle Grazie, Magenta - San Vittore, Municipio 1, Milano, Lombardia, 20123, Italia",45.4662047,9.170655,0,0,0.0
Mostre,18-08-24,18-08-24,"Via Valtellina, 5, Milano, MI",Lampo Scalo Farini,"Spirit of Japan, la mostra immersiva sul Giappone tra stampe e samurai",https://www.milanotoday.it/eventi/spirit-of-japan-mostra-immersiva-giappone.html,Arte e cultura,"5, Via Valtellina, Farini, Municipio 9, Milano, Lombardia, 20159, Italia",45.4909324,9.1810555,0,-1,0.-1
Mostre,18-08-24,18-08-24,"Via Valtellina, 5, Milano, MI",Lampo Scalo Farini,"Spirit of Japan, la mostra immersiva sul Giappone tra stampe e samurai",https://www.milanotoday.it/eventi/spirit-of-japan-mostra-immersiva-giappone.html,Arte e cultura,"5, Via Valtellina, Farini, Municipio 9, Milano, Lombardia, 20159, Italia",45.4909324,9.1810555,0,-1,0.-1
Mostre,18-08-24,18-08-24,"Via Valtellina, 5, Milano, MI",Lampo Scalo Farini,"Spirit of Japan, la mostra immersiva sul Giappone tra stampe e samurai",https://www.milanotoday.it/eventi/spirit-of-japan-mostra-immersiva-giappone.html,Arte e cultura,"5, Via Valtellina, Farini, Municipio 9, Milano, Lombardia, 20159, Italia",45.4909324,9.1810555,0,-1,0.-1
Mostre,18-08-24,18-08-24,"Via Valtellina, 5, Milano, MI",Lampo Scalo Farini,"Spirit of Japan, la mostra immersiva sul Giappone tra stampe e samurai",https://www.milanotoday.it/eventi/spirit-of-japan-mostra-immersiva-giappone.html,Arte e cultura,"5, Via Valtellina, Farini, Municipio 9, Milano, Lombardia, 20159, Italia",45.4909324,9.1810555,0,-1,0.-1
Mostre,18-08-24,18-08-24,"Via Valtellina, 5, Milano, MI",Lampo Scalo Farini,"Spirit of Japan, la mostra immersiva sul Giappone tra stampe e samurai",https://www.milanotoday.it/eventi/spirit-of-japan-mostra-immersiva-giappone.html,Arte e cultura,"5, Via Valtellina, Farini, Municipio 9, Milano, Lombardia, 20159, Italia",45.4909324,9.1810555,0,-1,0.-1
Mostre,18-08-24,18-08-24,"Via Valtellina, 5, Milano, MI",Lampo Scalo Farini,"Spirit of Japan, la mostra immersiva sul Giappone tra stampe e samurai",https://www.milanotoday.it/eventi/spirit-of-japan-mostra-immersiva-giappone.html,Arte e cultura,"5, Via Valtellina, Farini, Municipio 9, Milano, Lombardia, 20159, Italia",45.4909324,9.1810555,0,-1,0.-1
,27-08-24,27-08-24,"Piazza Castello, Milano, MI",Castello Sforzesco,Yves Tumor in concerto al Castello Sforzesco,https://www.milanotoday.it/eventi/yves-tumor-in-concerto-in-italia-per-un-unica-data-martedi-27-agosto-al-castello-sforzesco-yves-tumor.html,Non classificato,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129,0,0,0.0
,29-08-24,29-08-24,"Piazza Sempione, Milano, MI",DAZI MILANO,Plants play orchestra: Tormento canterà con un'orchestra di piante e alberi,https://www.milanotoday.it/eventi/milano-plants-play-orchestra-tormento-cantera-con-un-orchestra-di-piante-e-alberi-tormento.html,Non classificato,"Piazza Sempione, Parco Sempione, Municipio 1, Milano, Lombardia, Italia",45.4755976,9.1725451,0,0,0.0
Mostra,24-11-24,30-08-24,"Via Brera, 28, Milano, MI",Pinacoteca di Brera,La Grande Brera al Palazzo Reale di Palermo. La seduzione del classico in mostra,,Arte e cultura,"Istituto Nazionale di Astrofisica – Osservatorio astronomico di Brera, 28, Via Brera, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4715946,9.1889707,0,0,0.0
Cibo e Vino,01-09-24,30-08-24,"Viale Molise, Milano, MI",Ex Macello,"A Milano il primo Gin tonic festival (ed è gratis): dj, karaoke, giochi e degustazioni",https://www.milanotoday.it/eventi/gin-tonic-festival.html,Enogastronomia,"Viale Molise, Ortomercato, Municipio 4, Milano, Lombardia, 20137, Italia",45.4518437,9.2242524,0,8,0.8
,01-09-24,31-08-24,"Viale Luigi Camoens, 2, Milano, MI",Just me,Party F1 al Just Me e vista mozzafiato dalla Torre Branca,https://www.milanotoday.it/eventi/party-f1-al-just-me-e-vista-mozzafiato-dalla-torre-branca.html,Non classificato,"Viale Luigi Camoens, Parco Sempione, Municipio 1, Milano, Lombardia, 20154, Italia",45.4729814,9.1728556,0,0,0.0
Spettacoli,31-08-24,31-08-24,"Via Valtellina,5,,20159, Milano, MI,Italia",Scalo Farini,Titanic - An Immersive Voyage,https://www.teatro.it/spettacoli/milano/scalo-farini/2023-2024/titanic-an-immersive-voyage,Teatro e spettacolo,"5, Via Valtellina, Farini, Municipio 9, Milano, Lombardia, 20159, Italia",45.4909324,9.1810555,0,-1,0.-1
Visita Guidata,31-10-24,01-09-24,"via Brera, 28, Milano, MI",Pinacoteca di Brera,RIENTRO al MUSEO,,Arte e cultura,"Istituto Nazionale di Astrofisica – Osservatorio astronomico di Brera, 28, Via Brera, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4715946,9.1889707,0,0,0.0
Spettacoli,02-09-24,02-09-24,"Piazza Castello,20121, Milano, MI,Italia",Castello Sforzesco,Il cantastorie recidivo,https://www.teatro.it/spettacoli/milano/castello-sforzesco/2024-2025/daniele-silvestri-il-cantastorie-recidivo,Teatro e spettacolo,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710309,9.1814326,0,0,0.0
Mostra,06-09-24,04-09-24,"Via Tortona, 56, Milano, MI",MUDEC - Museo delle Culture di Milano,Forum Cultura Milano 2024,,Arte e cultura,"Mudec, 56, Via Tortona, Tortona, Municipio 6, Milano, Lombardia, 20144, Italia",45.4520455,9.1613185,0,0,0.0
Manifestazioni,08-09-24,04-09-24,"Piazza del Duomo, Milano, MI",Piazza Duomo,"OnDance 2024, Roberto Bolle trasforma Milano in un grande palscoscenico della danza",https://www.milanotoday.it/eventi/spettacoli-danza-on-dance-roberto-bolle.html,Altri eventi,"Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, Italia",45.4639102,9.1906398,0,0,0.0
,05-09-24,05-09-24,"Piazza Bruno Buozzi, Milano, MI",Chiosco Giannasi 1967,"Da Giannasi 1967 la terza tappa del tour ""Italia a tutta birra""",https://www.milanotoday.it/eventi/al-chiosco-giannasi-1967-per-la-terza-tappa-del-tour-italia-a-tutta-birra-con-birrificio-angelo-poretti-e-chef-in-camicia.html,Non classificato,"Piazza Bruno Buozzi, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4498221,9.2062025,0,3,0.3
Disco&Feste,07-09-24,06-09-24,"Via Valtellina, 25, Milano, MI",Alcatraz Milano,Un weekend di grande musica all'Alcatraz di Milano,https://www.milanotoday.it/eventi/festa-alcatraz-milano-errezeta.html,Musica e vita notturna,"Alcatraz, 25, Via Valtellina, Isola, Municipio 9, Milano, Lombardia, 20159, Italia",45.494744,9.1823768,0,5,0.5
Disco&Feste,06-09-24,06-09-24,"Piazza Castello, Milano, MI",Castello Sforzesco,La musica di Lele Sacchi e di Max Cooper fa ballare Milano,https://www.milanotoday.it/eventi/festa-lele-sacchi-max-cooper-castello-sforzesco.html,Musica e vita notturna,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129,0,0,0.0
,08-09-24,06-09-24,"Piazza XXV Aprile, 8, Milano, MI",Anteo Palazzo del Cinema,Milan shorts film festival,https://www.milanotoday.it/eventi/milan-shorts-film-festival.html,Non classificato,"Anteo Spazio Cinema, 8, Piazza Venticinque Aprile, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4800568,9.1877898,0,0,0.0
,24-09-24,06-09-24,"Via Gaudenzio Ferrari, 3, Milano, MI",Almach Art Gallery,Knokke in almach,https://www.milanotoday.it/eventi/knokke-in-almach-carin-grudda-anna-pennati-lucio-perna-emma-vitti.html,Non classificato,"3, Via Gaudenzio Ferrari, Ticinese, Municipio 1, Milano, Lombardia, 20123, Italia",45.4558833,9.1754506,0,0,0.0
Manifestazioni,08-09-24,07-09-24,"Piazza Castello, Milano, MI",Castello di Abbiategrasso,La fiera di artigianato e fiori al Castello di Abbiategrasso,https://www.milanotoday.it/eventi/artigiani-al-castello-abbiategrasso-2024.html,Altri eventi,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129,0,0,0.0
,07-09-24,07-09-24,"Piazza Castello, Milano, MI",Castello Sforzesco,Cristina Donà & Saverio Lanza,https://www.milanotoday.it/eventi/cristina-dona-saverio-lanza-cristina-dona.html,Non classificato,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129,0,0,0.0
